PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:26456	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26456_MODS.log	1	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26456			Student Handbook, 2017-2018			Grinnell College ~ creator	Grinnell College Student Handbook, 2017-2018	2017			2017-2018	Grinnell College											students | student life		Grinnell College. Special Collections and Archives ~ host | Digital Grinnell ~ host	text	handbook	163 pages		application/pdf	born digital		English ~ eng	grinnell:26456	http://hdl.handle.net/11084/26456			Copyright to this work is held by the author(s), in accordance with United  States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26457	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26457_MODS.log	2	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26457			Student Handbook, 2011-2012			Grinnell College ~ creator	Grinnell College Student Handbook, 2011-2012	2011			2011-2012	Grinnell College											student life | students		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	147 pages		application/pdf	born digital		English ~ eng	grinnell:26457	http://hdl.handle.net/11084/26457			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26458	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26458_MODS.log	3	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26458			Student Handbook, 2012-2013			Grinnell College ~ creator	Grinnell College Student Handbook, 2012-2013	2012			2012-2013	Grinnell College											student life | students		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	169 pages		application/pdf	born digital		English ~ eng	grinnell:26458	http://hdl.handle.net/11084/26458			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26459	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26459_MODS.log	4	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26459			Student Handbook, 2013-2014			Grinnell College ~ creator	Grinnell College Student Handbook, 2013-2014	2013			2013-2014	Grinnell College											students | student life		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	139 pages		application/pdf			English ~ eng	grinnell:26459	http://hdl.handle.net/11084/26459			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26460	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26460_MODS.log	5	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26460			Student Handbook, 2014-2015			Grinnell College ~ creator	Grinnell College Student Handbook, 2014-2015	2014			2014-2015	Grinnell College											student life | students		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	138 pages		application/pdf	born digital		English ~ eng	grinnell:26460	http://hdl.handle.net/11084/26460			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26461	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26461_MODS.log	6	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26461			Student Handbook, 2015-2016			Grinnell College ~ creator	Grinnell College Student Handbook, 2015-2016	2015			2015-2016	Grinnell College											students | student life		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	133 pages		application/pdf	born digital		English ~ eng	grinnell:26461	http://hdl.handle.net/11084/26461			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26462	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26462_MODS.log	7	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26462			Student Handbook, 2016-2017			Grinnell College ~ creator	Grinnell College Student Handbook, 2016-2017	2016			2016-2017	Grinnell College											students | student life		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	150 pages		application/pdf	born digital		English ~ eng	grinnell:26462	http://hdl.handle.net/11084/26462			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:26682	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-handbooks/grinnell_26682_MODS.log	8	grinnell:college-handbooks			https://digital.grinnell.edu/islandora/object/grinnell:26682			Student Handbook, 2018-2019				Grinnell College Student Handbook, 2018-2019.	2018				Grinnell College											Grinnell College | Students | Student Life		Digital Grinnell ~ host | Grinnell College. Special Collections and Archives ~ host	text	handbook	1 handbook		application/pdf	born digital		English ~ eng	grinnell:26682	http://hdl.handle.net/11084/26682			Copyright to this work is held by the author(s), in accordance with United            States copyright law (USC 17). Readers of this work have certain rights as defined by            the law, including but not limited to fair use (17 USC 107 et seq.).		99			
