PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:10196	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10196_MODS.log	11	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10196			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10196	http://hdl.handle.net/11084/10196			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10197	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10197_MODS.log	12	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10197			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10197	http://hdl.handle.net/11084/10197			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10198	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10198_MODS.log	13	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10198			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10198	http://hdl.handle.net/11084/10198			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10199	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10199_MODS.log	14	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10199			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10199	http://hdl.handle.net/11084/10199			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10200	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10200_MODS.log	15	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10200			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10200	http://hdl.handle.net/11084/10200			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10201	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10201_MODS.log	16	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10201			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10201	http://hdl.handle.net/11084/10201			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10202	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10202_MODS.log	17	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10202			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10202	http://hdl.handle.net/11084/10202			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10203	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10203_MODS.log	18	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10203			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10203	http://hdl.handle.net/11084/10203			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10204	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10204_MODS.log	19	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10204			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10204	http://hdl.handle.net/11084/10204			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10205	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/special-collections/grinnell_10205_MODS.log	20	grinnell:special-collections	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/grinnell:10205			J.B. Grinnell's Portraits				A collection of J.B. Grinnell's portraits					Grinnell College											J.B. Grinnell | photo | portrait		Digital Grinnell ~ host | Poweshiek History Preservation Project ~ host	Photograph						52 pG88ph ~ ddc	English ~ eng	grinnell:10205	http://hdl.handle.net/11084/10205			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
