PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_173_MODS.log	11	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			izd-vo Kaliningradskaia Pravda	Kaliningrad Pravda Publishing House	Danilov, A. V. | Danilov, A. V. ~ creator			1973						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Lithograph					1995.106	http://hdl.handle.net/11084/faulconer-art:173			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_174_MODS.log	12	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Nefteiugansk. Vyshki v taige	"Nefteyugansk-town. Oil towers in ""taiga""-forests"	Danilov, A. V. ~ creator			1974						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.107	http://hdl.handle.net/11084/faulconer-art:174			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_175_MODS.log	13	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			g. Nefteiugansk. Port	The City of Nefteyugansk. The Port	Danilov, A. V. ~ creator			1974						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Lithograph					1995.108	http://hdl.handle.net/11084/faulconer-art:175			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_176_MODS.log	14	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			G. Rezh. Novostroiki	The City of Rezh. Newly-erected Buildings	Danilov, A. V. | Danilov, A. V. ~ creator			1973						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Lithograph					1995.109	http://hdl.handle.net/11084/faulconer-art:176			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_177_MODS.log	15	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			"Khosta. Sanatorii ""Volna"""	Khosta. The Volna (Wave) Sanitorium	Mesropian, B. A. ~ creator | Mesropyan, B. A. ~ creator			1972						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.111	http://hdl.handle.net/11084/faulconer-art:177			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_178_MODS.log	16	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Khosta. Park iuzhnykh kul'tur	Khosta. The Park of Southern Cultures	Mesropian, B. A. | Mesropian, B. A. ~ creator | Mesropyan, B. A. ~ creator | Mesropyan, B. A. ~ creator			1972						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.112	http://hdl.handle.net/11084/faulconer-art:178			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_179_MODS.log	17	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Mavzolei Dzhekhangira 1380-1404 gg.	The Mausoleum of Dzhekhangir (1380-1404)	Zhukov, V. V. | Zhukov, V. V. ~ creator			1974						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Lithograph					1995.113	http://hdl.handle.net/11084/faulconer-art:179			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_180_MODS.log	18	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			gor. Tashkent	The City of Tashkent	Serdiukov, V. I. ~ creator			1972						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Engraving					1995.114	http://hdl.handle.net/11084/faulconer-art:180			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_181_MODS.log	19	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			gor. Tbilisi	The City of Tbilisi	Serdiukov, V. I. | Serdiukov, V. I. ~ creator									On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Engraving					1995.115	http://hdl.handle.net/11084/faulconer-art:181			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_182_MODS.log	20	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			gor. Ashkhabad	The City of Ashkhabad	Serdiukov, V. I. | Serdiukov, V. I. ~ creator			1972						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Engraving					1995.116	http://hdl.handle.net/11084/faulconer-art:182			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
