PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:311	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_311_MODS.log	43	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:311			View of Younker Lounge		Fletcher, George ~ author	Grinnell College Libraries. Archives ~ Supporting host	View of Younker Lounge in 1956.	1956	1956			Grinnell College							Grinnell College | Dormitories | Younker Hall (Grinnell, Iowa)		Grinnell (Iowa)		College life | Mens dorms		College Life ~ host | Residence Halls ~ host | Digital Grinnell ~ host	Photograph		1 sheet		image/jpeg	reformated digital		English ~ eng	grinnell:311	http://hdl.handle.net/11084/311			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:312	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_312_MODS.log	44	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:312			Students in Cowles Hall Archway			Grinnell College Libraries. Archives ~ supporting host	An image of students in Cowles Hall Archway in 1957	1957	1957			Grinnell College							Dormitories | Cowles Hall (Grinnell, Iowa) | Grinnell College		Grinnell (Iowa)	Nineteen fifties			Digital Grinnell ~ host | Life at Grinnell College ~ host | Campus Buildings ~ host	still image	photograph	1 sheet		image/jpeg	reformated digital		English ~ eng	grinnell:312	http://hdl.handle.net/11084/312			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:313	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_313_MODS.log	45	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:313			Mess Hall O.T.S. Grinnell, Iowa, HI	Dining Hall			Dining Hall in 1943	1943	1943			Grinnell College							Food service | Grinnell College		Grinnell (Iowa)				Digital Grinnell ~ host | Life at Grinnell College ~ host	still image	photograph	1 sheet		image/tiff	reformated digital		English ~ eng	grinnell:313	http://hdl.handle.net/11084/313			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:314	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_314_MODS.log	46	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:314			Men's Loggia				Men's Loggia																		College Life ~ host | Residence Halls ~ host | Digital Grinnell ~ host	Photograph				image/tiff	reformated digital		English ~ eng	grinnell:314	http://hdl.handle.net/11084/314			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:3200	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_3200_MODS.log	47	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:3200			Proposed Grinnell College Campus	General Plan: Grinnell College Campus	Ray Floyd | Weirick | Weirick, Ray Floyd		A map of the Grinnell College campus, including proposed campus buildings, most of which were never built, dating from about 1915.	1915				Grinnell College							Designs and plans | Grinnell College | Maps		Grinnell (Iowa)				Digital Grinnell ~ host | Campus Buildings ~ host	still image	map	1 leaf	Ink on paper	image/jpeg	reformated digital	21 P13 ~ ddc	English ~ eng	grinnell:3200	http://hdl.handle.net/11084/3200			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:320	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_320_MODS.log	48	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:320			Men's Dormitories News, 1916-1917	Construction of new men's dormitories			Newspaper articles regarding new dormitory construction 1916-17	1916	1916, 1917			Grinnell College							Grinnell College | Dormitories		Grinnell (Iowa)	Nineteen tens			Life at Grinnell College ~ host | Campus Buildings ~ host	text	article, published version	1 sheet		image/jpeg	reformated digital		English ~ eng	grinnell:320	http://hdl.handle.net/11084/320			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:3213	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_3213_MODS.log	49	grinnell:college-buildings	islandora:sp_pdf		https://digital.grinnell.edu/islandora/object/grinnell:3213			Alumni Hall	Music Building	"Waldo ""Wally"" S. | Walker | Walker, Waldo S. ~ author"		Detailed history of Alumni Hall.	1998			1998-03												Alumni Hall		Digital Grinnell ~ host | Grinnell College Building History ~ host	Article		5		application/pdf	reformated digital		English ~ eng	grinnell:3213	http://hdl.handle.net/11084/3213			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:3214	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_3214_MODS.log	50	grinnell:college-buildings	islandora:sp_pdf		https://digital.grinnell.edu/islandora/object/grinnell:3214			Blair Hall		"Waldo ""Wally"" S. | Walker | Walker, Waldo S. ~ author"		Detailed history of Blair Hall.	2000			2000-12												Blair Hall		Digital Grinnell ~ host | Grinnell College Building History ~ host	Article					reformated digital		English ~ eng	grinnell:3214	http://hdl.handle.net/11084/3214			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:3215	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_3215_MODS.log	51	grinnell:college-buildings	islandora:sp_pdf		https://digital.grinnell.edu/islandora/object/grinnell:3215			Burling Library		"Waldo ""Wally"" S. | Walker | Walker, Waldo S."		Detailed history of Burling Library.	1998			1998-08	Grinnell College							Burling, Lucy Burnham, 1841-1936 | Burling Library (Grinnell, Iowa)		Grinnell (Iowa)				Digital Grinnell ~ host | Campus Buildings ~ host	text	essay	17 pages		application/pdf	reformated digital		English ~ eng	grinnell:3215	http://hdl.handle.net/11084/3215			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:3216	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_3216_MODS.log	52	grinnell:college-buildings	islandora:sp_pdf		https://digital.grinnell.edu/islandora/object/grinnell:3216			Carnegie Hall	Carnegie Library	"Waldo ""Wally"" S. | Walker | Walker, Waldo S. ~ author"		Detailed history of Carnegie Hall.	2000			2000-01												Carnegie Hall		Digital Grinnell ~ host | Grinnell College Building History ~ host	Article		7			reformated digital		English ~ eng	grinnell:3216	http://hdl.handle.net/11084/3216			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
